game_id,date,home_team,home_score,away_team,away_score,win_score,lose_score,win_team,lose_team,win_points,lose_points,win_point_diff,lose_point_diff
1820,2014-06-08,Tunisia,2,Algeria,3,3,2,Algeria,Tunisia,1327,1335,-8,8
1821,2014-06-08,Ghana,3,Ethiopia,0,3,0,Ghana,Ethiopia,1459,1163,296,-296
1822,2014-06-08,Cameroon,1,Senegal,0,1,0,Cameroon,Senegal,1467,1252,215,-215
1823,2014-06-08,Zambia,1,Zimbabwe,0,1,0,Zambia,Zimbabwe,948,1226,-278,278
1824,2014-06-15,USA,1,France,0,1,0,USA,France,2197,2051,146,-146
1825,2014-06-19,USA,2,France,2,2,2,USA,France,2197,2051,146,-146
1826,2014-08-21,USA,4,Switzerland,1,4,1,USA,Switzerland,2193,1814,379,-379
1827,2014-09-14,USA,8,Mexico,0,8,0,USA,Mexico,2193,1761,432,-432
1828,2014-09-19,USA,4,Mexico,0,4,0,USA,Mexico,2193,1761,432,-432
1828,2014-09-19,USA,4,Mexico,0,4,0,USA,Mexico,2193,1760,433,-433
1828,2014-09-19,USA,4,Mexico,0,4,0,USA,Mexico,2185,1761,424,-424
1828,2014-09-19,USA,4,Mexico,0,4,0,USA,Mexico,2185,1760,425,-425
1829,2014-10-11,Namibia,2,Zambia,0,2,0,Namibia,Zambia,1021,986,35,-35
1830,2014-10-11,Nigeria,4,Côte d'Ivoire,2,4,2,Nigeria,Côte d'Ivoire,1623,1376,247,-247
1831,2014-10-12,South Africa,0,Cameroon,1,1,0,Cameroon,South Africa,1457,1423,34,-34
1832,2014-10-12,Algeria,1,Ghana,0,1,0,Algeria,Ghana,1334,1467,-133,133
1833,2014-10-14,Zambia,0,Nigeria,6,6,0,Nigeria,Zambia,1623,986,637,-637
1834,2014-10-14,Namibia,1,Côte d'Ivoire,3,3,1,Côte d'Ivoire,Namibia,1376,1021,355,-355
1835,2014-10-15,Cameroon,2,Algeria,0,2,0,Cameroon,Algeria,1457,1334,123,-123
1836,2014-10-15,Ghana,1,South Africa,1,1,1,Ghana,South Africa,1467,1423,44,-44
1837,2014-10-15,Guatemala,0,Haiti,1,1,0,Haiti,Guatemala,1393,1313,80,-80
1838,2014-10-15,USA,1,Trinidad and Tobago,0,1,0,USA,Trinidad and Tobago,2185,1505,680,-680
1839,2014-10-16,Costa Rica,1,Mexico,0,1,0,Costa Rica,Mexico,1566,1760,-194,194
1840,2014-10-17,Namibia,0,Nigeria,2,2,0,Nigeria,Namibia,1623,1021,602,-602
1841,2014-10-17,Zambia,1,Côte d'Ivoire,1,1,1,Zambia,Côte d'Ivoire,986,1376,-390,390
1842,2014-10-17,Haiti,0,Trinidad and Tobago,1,1,0,Trinidad and Tobago,Haiti,1505,1393,112,-112
1843,2014-10-17,USA,5,Guatemala,0,5,0,USA,Guatemala,2185,1313,872,-872
1844,2014-10-18,South Africa,5,Algeria,1,5,1,South Africa,Algeria,1423,1334,89,-89
1845,2014-10-18,Cameroon,0,Ghana,1,1,0,Ghana,Cameroon,1467,1457,10,-10
1846,2014-10-18,Costa Rica,2,Jamaica,1,2,1,Costa Rica,Jamaica,1566,1354,212,-212
1847,2014-10-20,Trinidad and Tobago,2,Guatemala,1,2,1,Trinidad and Tobago,Guatemala,1505,1313,192,-192
1848,2014-10-20,USA,6,Haiti,0,6,0,USA,Haiti,2185,1393,792,-792
1849,2014-10-21,Mexico,3,Jamaica,1,3,1,Mexico,Jamaica,1760,1354,406,-406
1850,2014-10-22,Nigeria,2,South Africa,1,2,1,Nigeria,South Africa,1623,1423,200,-200
1851,2014-10-22,Cameroon,2,Côte d'Ivoire,1,2,1,Cameroon,Côte d'Ivoire,1457,1376,81,-81
1852,2014-10-24,Costa Rica,1,Trinidad and Tobago,1,1,1,Costa Rica,Trinidad and Tobago,1566,1505,61,-61
1853,2014-10-24,USA,3,Mexico,0,3,0,USA,Mexico,2185,1760,425,-425
1854,2014-10-25,South Africa,0,Côte d'Ivoire,1,1,0,Côte d'Ivoire,South Africa,1376,1423,-47,47
1855,2014-10-25,Nigeria,2,Cameroon,0,2,0,Nigeria,Cameroon,1623,1457,166,-166
1856,2014-10-25,New Zealand,16,Tonga,0,16,0,New Zealand,Tonga,1815,1316,499,-499
1857,2014-10-25,Papua New Guinea,4,Cook Islands,1,4,1,Papua New Guinea,Cook Islands,1476,1170,306,-306
1858,2014-10-26,Trinidad and Tobago,2,Mexico,4,4,2,Mexico,Trinidad and Tobago,1760,1505,255,-255
1859,2014-10-26,USA,6,Costa Rica,0,6,0,USA,Costa Rica,2185,1566,619,-619
1860,2014-10-27,Tonga,1,Cook Islands,1,1,1,Tonga,Cook Islands,1316,1170,146,-146
1861,2014-10-27,Papua New Guinea,0,New Zealand,3,3,0,New Zealand,Papua New Guinea,1815,1476,339,-339
1862,2014-10-29,Cook Islands,0,New Zealand,11,11,0,New Zealand,Cook Islands,1815,1170,645,-645
1863,2014-10-29,Papua New Guinea,3,Tonga,0,3,0,Papua New Guinea,Tonga,1476,1316,160,-160
1864,2014-12-11,China PR,1,USA,1,1,1,China PR,USA,1869,2185,-316,316
1865,2014-12-15,Brazil,3,USA,2,3,2,Brazil,USA,2002,2185,-183,183
1866,2014-12-19,USA,7,Argentina,0,7,0,USA,Argentina,2185,1605,580,-580
1866,2014-12-19,USA,7,Argentina,0,7,0,USA,Argentina,2185,1617,568,-568
1866,2014-12-19,USA,7,Argentina,0,7,0,USA,Argentina,2158,1605,553,-553
1866,2014-12-19,USA,7,Argentina,0,7,0,USA,Argentina,2158,1617,541,-541
1867,2014-12-22,Brazil,0,USA,0,0,0,Brazil,USA,1968,2158,-190,190
1868,2015-01-11,Canada,2,Korea Republic,1,2,1,Canada,Korea Republic,1962,1836,126,-126
1869,2015-01-11,China PR,0,Mexico,0,0,0,China PR,Mexico,1880,1737,143,-143
1870,2015-01-13,Canada,2,Mexico,1,2,1,Canada,Mexico,1962,1737,225,-225
1871,2015-01-13,China PR,2,Korea Republic,3,3,2,Korea Republic,China PR,1836,1880,-44,44
1872,2015-01-15,China PR,1,Canada,2,2,1,Canada,China PR,1962,1880,82,-82
1873,2015-01-15,Korea Republic,2,Mexico,1,2,1,Korea Republic,Mexico,1836,1737,99,-99
1874,2015-02-08,France,2,USA,0,2,0,France,USA,2091,2158,-67,67
1875,2015-02-14,England,0,USA,1,1,0,USA,England,2158,1984,174,-174
1876,2015-03-04,Brazil,0,China PR,0,0,0,Brazil,China PR,1968,1880,88,-88
1877,2015-03-04,Germany,2,Sweden,4,4,2,Sweden,Germany,2000,2176,-176,176
1878,2015-03-04,Switzerland,2,Iceland,0,2,0,Switzerland,Iceland,1826,1818,8,-8
1879,2015-03-04,Norway,1,USA,2,2,1,USA,Norway,2158,1928,230,-230
1880,2015-03-04,Japan,1,Denmark,2,2,1,Denmark,Japan,1855,2084,-229,229
1881,2015-03-04,Portugal,0,France,1,1,0,France,Portugal,2091,1551,540,-540
1882,2015-03-04,Korea Republic,1,Italy,2,2,1,Italy,Korea Republic,1879,1836,43,-43
1883,2015-03-04,Scotland,0,Canada,2,2,0,Canada,Scotland,1962,1783,179,-179
1884,2015-03-04,Finland,1,England,3,3,1,England,Finland,1984,1778,206,-206
1885,2015-03-04,Netherlands,0,Australia,1,1,0,Australia,Netherlands,1957,1933,24,-24
1886,2015-03-04,Mexico,2,South Africa,0,2,0,Mexico,South Africa,1737,1405,332,-332
1887,2015-03-04,Czech Republic,2,Belgium,2,2,2,Czech Republic,Belgium,1657,1710,-53,53
1888,2015-03-06,Germany,2,China PR,0,2,0,Germany,China PR,2176,1880,296,-296
1889,2015-03-06,Sweden,0,Brazil,2,2,0,Brazil,Sweden,1968,2000,-32,32
1890,2015-03-06,USA,3,Switzerland,0,3,0,USA,Switzerland,2158,1826,332,-332
1891,2015-03-06,Norway,1,Iceland,0,1,0,Norway,Iceland,1928,1818,110,-110
1892,2015-03-06,Portugal,0,Japan,3,3,0,Japan,Portugal,2084,1551,533,-533
1893,2015-03-06,France,4,Denmark,1,4,1,France,Denmark,2091,1855,236,-236
1894,2015-03-06,Canada,1,Korea Republic,0,1,0,Canada,Korea Republic,1962,1836,126,-126
1895,2015-03-06,Italy,3,Scotland,2,3,2,Italy,Scotland,1879,1783,96,-96
1896,2015-03-06,Finland,0,Netherlands,0,0,0,Finland,Netherlands,1778,1933,-155,155
1897,2015-03-06,Australia,0,England,3,3,0,England,Australia,1984,1957,27,-27
1898,2015-03-06,Belgium,0,South Africa,1,1,0,South Africa,Belgium,1405,1710,-305,305
1899,2015-03-06,Czech Republic,0,Mexico,1,1,0,Mexico,Czech Republic,1737,1657,80,-80
1900,2015-03-09,Brazil,1,Germany,3,3,1,Germany,Brazil,2176,1968,208,-208
1901,2015-03-09,Sweden,3,China PR,0,3,0,Sweden,China PR,2000,1880,120,-120
1902,2015-03-09,USA,0,Iceland,0,0,0,USA,Iceland,2158,1818,340,-340
1903,2015-03-09,Norway,2,Switzerland,2,2,2,Norway,Switzerland,1928,1826,102,-102
1904,2015-03-09,Japan,1,France,3,3,1,France,Japan,2091,2084,7,-7
1905,2015-03-09,Portugal,2,Denmark,2,2,2,Portugal,Denmark,1551,1855,-304,304
1906,2015-03-09,Italy,0,Canada,1,1,0,Canada,Italy,1962,1879,83,-83
1907,2015-03-09,Scotland,2,Korea Republic,1,2,1,Scotland,Korea Republic,1783,1836,-53,53
1908,2015-03-09,Netherlands,1,England,1,1,1,Netherlands,England,1933,1984,-51,51
1909,2015-03-09,Australia,3,Finland,0,3,0,Australia,Finland,1957,1778,179,-179
1910,2015-03-09,South Africa,0,Czech Republic,1,1,0,Czech Republic,South Africa,1657,1405,252,-252
1911,2015-03-09,Mexico,0,Belgium,0,0,0,Mexico,Belgium,1737,1710,27,-27
1912,2015-03-11,Portugal,3,China PR,3,3,3,Portugal,China PR,1551,1880,-329,329
1913,2015-03-11,Japan,2,Iceland,0,2,0,Japan,Iceland,2084,1818,266,-266
1914,2015-03-11,Brazil,4,Switzerland,1,4,1,Brazil,Switzerland,1968,1826,142,-142
1915,2015-03-11,Norway,5,Denmark,2,5,2,Norway,Denmark,1928,1855,73,-73
1916,2015-03-11,Sweden,1,Germany,2,2,1,Germany,Sweden,2176,2000,176,-176
1917,2015-03-11,France,0,USA,2,2,0,USA,France,2158,2091,67,-67
1918,2015-03-11,Korea Republic,1,Belgium,1,1,1,Korea Republic,Belgium,1836,1710,126,-126
1919,2015-03-11,Finland,2,South Africa,1,2,1,Finland,South Africa,1778,1405,373,-373
1920,2015-03-11,Scotland,3,Netherlands,1,3,1,Scotland,Netherlands,1783,1933,-150,150
1921,2015-03-11,Australia,6,Czech Republic,2,6,2,Australia,Czech Republic,1957,1657,300,-300
1922,2015-03-11,Italy,2,Mexico,3,3,2,Mexico,Italy,1737,1879,-142,142
1923,2015-03-11,Canada,0,England,1,1,0,England,Canada,1984,1962,22,-22
1924,2015-04-04,Luxembourg,4,Latvia,3,4,3,Luxembourg,Latvia,1146,1173,-27,27
1925,2015-04-04,Moldova,2,Lithuania,0,2,0,Moldova,Lithuania,1177,1231,-54,54
1926,2015-04-04,Georgia,2,Faroe Islands,0,2,0,Georgia,Faroe Islands,1099,1295,-196,196
1927,2015-04-04,Andorra,3,Malta,5,5,3,Malta,Andorra,1152,763,389,-389
1928,2015-04-05,USA,4,New Zealand,0,4,0,USA,New Zealand,2158,1832,326,-326
1929,2015-04-06,Lithuania,2,Luxembourg,0,2,0,Lithuania,Luxembourg,1231,1146,85,-85
1930,2015-04-06,Moldova,0,Latvia,1,1,0,Latvia,Moldova,1173,1177,-4,4
1931,2015-04-06,Faroe Islands,8,Andorra,0,8,0,Faroe Islands,Andorra,1295,763,532,-532
1932,2015-04-06,Georgia,1,Malta,2,2,1,Malta,Georgia,1152,1099,53,-53
1933,2015-04-09,Luxembourg,0,Moldova,3,3,0,Moldova,Luxembourg,1177,1146,31,-31
1934,2015-04-09,Latvia,1,Lithuania,1,1,1,Latvia,Lithuania,1173,1231,-58,58
1935,2015-04-09,Malta,2,Faroe Islands,4,4,2,Faroe Islands,Malta,1295,1152,143,-143
1936,2015-04-09,Andorra,0,Georgia,7,7,0,Georgia,Andorra,1099,763,336,-336
1937,2015-05-10,USA,3,Republic of Ireland,0,3,0,USA,Republic of Ireland,2158,1653,505,-505
1938,2015-05-18,USA,5,Mexico,1,5,1,USA,Mexico,2158,1748,410,-410
1939,2015-05-31,USA,0,Korea Republic,0,0,0,USA,Korea Republic,2158,1830,328,-328
1940,2015-06-06,Canada,1,China PR,0,1,0,Canada,China PR,1969,1847,122,-122
1941,2015-06-06,New Zealand,0,Netherlands,1,1,0,Netherlands,New Zealand,1919,1832,87,-87
1942,2015-06-07,Norway,4,Thailand,0,4,0,Norway,Thailand,1933,1654,279,-279
1943,2015-06-07,Germany,10,Côte d'Ivoire,0,10,0,Germany,Côte d'Ivoire,2168,1373,795,-795
1944,2015-06-08,Cameroon,6,Ecuador,0,6,0,Cameroon,Ecuador,1455,1485,-30,30
1945,2015-06-08,Japan,1,Switzerland,0,1,0,Japan,Switzerland,2066,1813,253,-253
1946,2015-06-08,Sweden,3,Nigeria,3,3,3,Sweden,Nigeria,2008,1633,375,-375
1947,2015-06-08,USA,3,Australia,1,3,1,USA,Australia,2158,1968,190,-190
1948,2015-06-09,Spain,1,Costa Rica,1,1,1,Spain,Costa Rica,1867,1589,278,-278
1949,2015-06-09,Brazil,2,Korea Republic,0,2,0,Brazil,Korea Republic,1984,1830,154,-154
1950,2015-06-09,France,1,England,0,1,0,France,England,2103,2001,102,-102
1951,2015-06-09,Colombia,1,Mexico,1,1,1,Colombia,Mexico,1692,1748,-56,56
1952,2015-06-11,China PR,1,Netherlands,0,1,0,China PR,Netherlands,1847,1919,-72,72
1953,2015-06-11,Canada,0,New Zealand,0,0,0,Canada,New Zealand,1969,1832,137,-137
1954,2015-06-11,Germany,1,Norway,1,1,1,Germany,Norway,2168,1933,235,-235
1955,2015-06-11,Côte d'Ivoire,2,Thailand,3,3,2,Thailand,Côte d'Ivoire,1654,1373,281,-281
1956,2015-06-12,Switzerland,10,Ecuador,1,10,1,Switzerland,Ecuador,1813,1485,328,-328
1957,2015-06-12,Japan,2,Cameroon,1,2,1,Japan,Cameroon,2066,1455,611,-611
1958,2015-06-12,Australia,2,Nigeria,0,2,0,Australia,Nigeria,1968,1633,335,-335
1959,2015-06-12,USA,0,Sweden,0,0,0,USA,Sweden,2158,2008,150,-150
1960,2015-06-13,Brazil,1,Spain,0,1,0,Brazil,Spain,1984,1867,117,-117
1961,2015-06-13,Korea Republic,2,Costa Rica,2,2,2,Korea Republic,Costa Rica,1830,1589,241,-241
1962,2015-06-13,France,0,Colombia,2,2,0,Colombia,France,1692,2103,-411,411
1963,2015-06-13,England,2,Mexico,1,2,1,England,Mexico,2001,1748,253,-253
1964,2015-06-15,Canada,1,Netherlands,1,1,1,Canada,Netherlands,1969,1919,50,-50
1965,2015-06-15,China PR,2,New Zealand,2,2,2,China PR,New Zealand,1847,1832,15,-15
1966,2015-06-15,Thailand,0,Germany,4,4,0,Germany,Thailand,2168,1654,514,-514
1967,2015-06-15,Côte d'Ivoire,1,Norway,3,3,1,Norway,Côte d'Ivoire,1933,1373,560,-560
1968,2015-06-16,Ecuador,0,Japan,1,1,0,Japan,Ecuador,2066,1485,581,-581
1969,2015-06-16,Switzerland,1,Cameroon,2,2,1,Cameroon,Switzerland,1455,1813,-358,358
1970,2015-06-16,Nigeria,0,USA,1,1,0,USA,Nigeria,2158,1633,525,-525
1971,2015-06-16,Australia,1,Sweden,1,1,1,Australia,Sweden,1968,2008,-40,40
1972,2015-06-17,Costa Rica,0,Brazil,1,1,0,Brazil,Costa Rica,1984,1589,395,-395
1973,2015-06-17,Korea Republic,2,Spain,1,2,1,Korea Republic,Spain,1830,1867,-37,37
1974,2015-06-17,Mexico,0,France,5,5,0,France,Mexico,2103,1748,355,-355
1975,2015-06-17,England,2,Colombia,1,2,1,England,Colombia,2001,1692,309,-309
1976,2015-06-20,Germany,4,Sweden,1,4,1,Germany,Sweden,2168,2008,160,-160
1977,2015-06-20,China PR,1,Cameroon,0,1,0,China PR,Cameroon,1847,1455,392,-392
1978,2015-06-21,Brazil,0,Australia,1,1,0,Australia,Brazil,1968,1984,-16,16
1979,2015-06-21,France,3,Korea Republic,0,3,0,France,Korea Republic,2103,1830,273,-273
1980,2015-06-21,Canada,1,Switzerland,0,1,0,Canada,Switzerland,1969,1813,156,-156
1981,2015-06-22,Norway,1,England,2,2,1,England,Norway,2001,1933,68,-68
1982,2015-06-22,USA,2,Colombia,0,2,0,USA,Colombia,2158,1692,466,-466
1983,2015-06-23,Japan,2,Netherlands,1,2,1,Japan,Netherlands,2066,1919,147,-147
1984,2015-06-26,Germany,1,France,1,1,1,Germany,France,2168,2103,65,-65
1985,2015-06-26,China PR,0,USA,1,1,0,USA,China PR,2158,1847,311,-311
1986,2015-06-27,Australia,0,Japan,1,1,0,Japan,Australia,2066,1968,98,-98
1987,2015-06-27,Canada,1,England,2,2,1,England,Canada,2001,1969,32,-32
1988,2015-06-30,USA,2,Germany,0,2,0,USA,Germany,2158,2168,-10,10
1989,2015-07-01,Japan,2,England,1,2,1,Japan,England,2066,2001,65,-65
1990,2015-07-04,Germany,0,England,1,1,0,England,Germany,2001,2168,-167,167
1991,2015-07-05,USA,5,Japan,2,5,2,USA,Japan,2158,2066,92,-92
1992,2015-08-16,USA,8,Costa Rica,0,8,0,USA,Costa Rica,2189,1627,562,-562
1993,2015-08-20,USA,7,Costa Rica,2,7,2,USA,Costa Rica,2189,1627,562,-562
1994,2015-09-17,Finland,1,Montenegro,0,1,0,Finland,Montenegro,1758,1237,521,-521
1995,2015-09-17,Moldova,0,Sweden,3,3,0,Sweden,Moldova,1971,1180,791,-791
1996,2015-09-17,Turkey,1,Croatia,4,4,1,Croatia,Turkey,1413,1411,2,-2
1997,2015-09-17,Estonia,0,Serbia,1,1,0,Serbia,Estonia,1533,1339,194,-194
1998,2015-09-17,Kazakhstan,0,Austria,2,2,0,Austria,Kazakhstan,1719,1354,365,-365
1999,2015-09-18,USA,5,Haiti,0,5,0,USA,Haiti,2189,1397,792,-792
2000,2015-09-18,Germany,12,Hungary,0,12,0,Germany,Hungary,2115,1566,549,-549
2001,2015-09-18,Italy,6,Georgia,1,6,1,Italy,Georgia,1875,1115,760,-760
2002,2015-09-20,USA,8,Haiti,0,8,0,USA,Haiti,2189,1397,792,-792
2003,2015-09-21,Republic of Ireland,0,Finland,2,2,0,Finland,Republic of Ireland,1758,1653,105,-105
2004,2015-09-21,Estonia,0,England,8,8,0,England,Estonia,2038,1339,699,-699
2005,2015-09-22,Slovenia,0,Scotland,3,3,0,Scotland,Slovenia,1797,1391,406,-406
2006,2015-09-22,Iceland,2,Belarus,0,2,0,Iceland,Belarus,1817,1475,342,-342
2007,2015-09-22,France,3,Romania,0,3,0,France,Romania,2081,1564,517,-517
2008,2015-09-22,Sweden,3,Poland,0,3,0,Sweden,Poland,1971,1654,317,-317
2009,2015-09-22,Croatia,0,Germany,1,1,0,Germany,Croatia,2115,1413,702,-702
2010,2015-09-22,Georgia,0,Czech Republic,3,3,0,Czech Republic,Georgia,1654,1115,539,-539
2011,2015-09-22,Belgium,6,Bosnia and Herzegovina,0,6,0,Belgium,Bosnia and Herzegovina,1708,1360,348,-348
2012,2015-09-22,Kazakhstan,0,Norway,4,4,0,Norway,Kazakhstan,1927,1354,573,-573
2013,2015-09-22,Austria,3,Wales,0,3,0,Austria,Wales,1719,1620,99,-99
2014,2015-10-19,Slovenia,3,Belarus,0,3,0,Slovenia,Belarus,1390,1476,-86,86
2015,2015-10-21,Hungary,1,Turkey,0,1,0,Hungary,Turkey,1565,1395,170,-170
2016,2015-10-22,USA,1,Brazil,1,1,1,USA,Brazil,2189,1973,216,-216
2017,2015-10-22,FYR Macedonia,0,Iceland,4,4,0,Iceland,FYR Macedonia,1818,1079,739,-739
2018,2015-10-22,Albania,1,Greece,4,4,1,Greece,Albania,1364,1322,42,-42
2019,2015-10-22,Ukraine,2,Romania,2,2,2,Ukraine,Romania,1770,1562,208,-208
2020,2015-10-22,Poland,2,Slovakia,0,2,0,Poland,Slovakia,1639,1525,114,-114
2021,2015-10-22,Denmark,4,Moldova,0,4,0,Denmark,Moldova,1856,1180,676,-676
2022,2015-10-22,Germany,2,Russia,0,2,0,Germany,Russia,2115,1779,336,-336
2023,2015-10-22,Israel,0,Kazakhstan,0,0,0,Israel,Kazakhstan,1424,1351,73,-73
2024,2015-10-23,Scotland,7,Belarus,0,7,0,Scotland,Belarus,1791,1476,315,-315
2025,2015-10-23,Bosnia and Herzegovina,4,Estonia,0,4,0,Bosnia and Herzegovina,Estonia,1360,1329,31,-31
2026,2015-10-23,Norway,4,Wales,0,4,0,Norway,Wales,1933,1620,313,-313
2027,2015-10-24,Italy,0,Switzerland,3,3,0,Switzerland,Italy,1781,1874,-93,93
2028,2015-10-24,Georgia,0,Northern Ireland,3,3,0,Northern Ireland,Georgia,1376,1116,260,-260
2029,2015-10-25,USA,3,Brazil,1,3,1,USA,Brazil,2189,1973,216,-216
2030,2015-10-25,Germany,7,Turkey,0,7,0,Germany,Turkey,2115,1395,720,-720
2031,2015-10-25,Croatia,1,Hungary,1,1,1,Croatia,Hungary,1436,1565,-129,129
2032,2015-10-25,Israel,0,Austria,1,1,0,Austria,Israel,1722,1424,298,-298
2033,2015-10-26,Slovenia,0,Iceland,6,6,0,Iceland,Slovenia,1818,1390,428,-428
2034,2015-10-26,Slovakia,4,Moldova,0,4,0,Slovakia,Moldova,1525,1180,345,-345
2035,2015-10-27,FYR Macedonia,1,Scotland,4,4,1,Scotland,FYR Macedonia,1791,1079,712,-712
2036,2015-10-27,Portugal,1,Republic of Ireland,2,2,1,Republic of Ireland,Portugal,1653,1580,73,-73
2037,2015-10-27,Finland,1,Spain,2,2,1,Spain,Finland,1824,1754,70,-70
2038,2015-10-27,Romania,3,Albania,0,3,0,Romania,Albania,1562,1322,240,-240
2039,2015-10-27,Ukraine,0,France,3,3,0,France,Ukraine,2083,1770,313,-313
2040,2015-10-27,Sweden,1,Denmark,0,1,0,Sweden,Denmark,1970,1856,114,-114
2041,2015-10-27,Czech Republic,0,Italy,3,3,0,Italy,Czech Republic,1874,1654,220,-220
2042,2015-10-27,Switzerland,4,Georgia,0,4,0,Switzerland,Georgia,1781,1116,665,-665
2043,2015-10-27,Serbia,3,Estonia,0,3,0,Serbia,Estonia,1540,1329,211,-211
2044,2015-10-27,Bosnia and Herzegovina,0,Belgium,5,5,0,Belgium,Bosnia and Herzegovina,1712,1360,352,-352
2045,2015-11-25,Turkey,0,Russia,0,0,0,Turkey,Russia,1395,1779,-384,384
2046,2015-11-25,Serbia,0,Bosnia and Herzegovina,1,1,0,Bosnia and Herzegovina,Serbia,1360,1540,-180,180
2047,2015-11-26,FYR Macedonia,0,Belarus,2,2,0,Belarus,FYR Macedonia,1476,1079,397,-397
2048,2015-11-26,Republic of Ireland,0,Spain,3,3,0,Spain,Republic of Ireland,1824,1653,171,-171
2049,2015-11-26,Portugal,6,Montenegro,1,6,1,Portugal,Montenegro,1580,1241,339,-339
2050,2015-11-26,Slovakia,0,Denmark,1,1,0,Denmark,Slovakia,1856,1525,331,-331
2051,2015-11-26,Wales,4,Kazakhstan,0,4,0,Wales,Kazakhstan,1620,1351,269,-269
2052,2015-11-27,Greece,1,Romania,3,3,1,Romania,Greece,1562,1364,198,-198
2053,2015-11-27,Albania,0,France,6,6,0,France,Albania,2083,1322,761,-761
2054,2015-11-27,Moldova,1,Poland,3,3,1,Poland,Moldova,1639,1180,459,-459
2055,2015-11-27,Northern Ireland,1,Switzerland,8,8,1,Switzerland,Northern Ireland,1781,1376,405,-405
2056,2015-11-29,Scotland,10,FYR Macedonia,0,10,0,Scotland,FYR Macedonia,1791,1079,712,-712
2057,2015-11-29,Hungary,0,Russia,1,1,0,Russia,Hungary,1779,1565,214,-214
2058,2015-11-29,England,1,Bosnia and Herzegovina,0,1,0,England,Bosnia and Herzegovina,2038,1360,678,-678
2059,2015-11-30,Croatia,3,Turkey,0,3,0,Croatia,Turkey,1436,1395,41,-41
2060,2015-11-30,Belgium,1,Serbia,1,1,1,Belgium,Serbia,1712,1540,172,-172
2061,2015-12-01,Spain,2,Portugal,0,2,0,Spain,Portugal,1824,1580,244,-244
2062,2015-12-01,Greece,0,France,3,3,0,France,Greece,2083,1364,719,-719
2063,2015-12-01,Moldova,0,Slovakia,4,4,0,Slovakia,Moldova,1525,1180,345,-345
2064,2015-12-01,Switzerland,5,Czech Republic,1,5,1,Switzerland,Czech Republic,1781,1654,127,-127
2065,2015-12-01,Israel,2,Wales,2,2,2,Israel,Wales,1424,1620,-196,196
2066,2015-12-07,USA,0,Trinidad and Tobago,0,0,0,USA,Trinidad and Tobago,2189,1489,700,-700
2067,2015-12-11,USA,6,Trinidad and Tobago,0,6,0,USA,Trinidad and Tobago,2189,1489,700,-700
2068,2015-12-14,USA,2,China PR,0,2,0,USA,China PR,2189,1840,349,-349
2069,2015-12-17,USA,0,China PR,1,1,0,China PR,USA,1840,2189,-349,349
2070,2016-01-21,China PR,0,Mexico,0,0,0,China PR,Mexico,1844,1731,113,-113
2071,2016-01-21,Korea Republic,5,Vietnam,0,5,0,Korea Republic,Vietnam,1833,1650,183,-183
2072,2016-01-23,Mexico,2,Korea Republic,0,2,0,Mexico,Korea Republic,1731,1833,-102,102
2073,2016-01-23,China PR,8,Vietnam,0,8,0,China PR,Vietnam,1844,1650,194,-194
2074,2016-01-24,USA,5,Republic of Ireland,0,5,0,USA,Republic of Ireland,2180,1642,538,-538
2075,2016-01-24,Montenegro,0,Spain,7,7,0,Spain,Montenegro,1854,1239,615,-615
2076,2016-01-26,Greece,3,Albania,2,3,2,Greece,Albania,1372,1304,68,-68
2077,2016-01-26,China PR,2,Korea Republic,0,2,0,China PR,Korea Republic,1844,1833,11,-11
2078,2016-01-26,Mexico,1,Vietnam,0,1,0,Mexico,Vietnam,1731,1650,81,-81
2079,2016-02-11,USA,5,Costa Rica,0,5,0,USA,Costa Rica,2180,1630,550,-550
2080,2016-02-14,USA,1,Mexico,0,1,0,USA,Mexico,2180,1731,449,-449
2081,2016-02-16,USA,10,Puerto Rico,0,10,0,USA,Puerto Rico,2180,1159,1021,-1021
2082,2016-02-20,USA,5,Trinidad and Tobago,0,5,0,USA,Trinidad and Tobago,2180,1485,695,-695
2083,2016-02-22,USA,2,Canada,0,2,0,USA,Canada,2180,1928,252,-252
2084,2016-03-02,Iceland,2,Belgium,1,2,1,Iceland,Belgium,1821,1709,112,-112
2085,2016-03-02,Canada,0,Denmark,1,1,0,Denmark,Canada,1849,1928,-79,79
2086,2016-03-02,Portugal,0,Russia,1,1,0,Russia,Portugal,1774,1565,209,-209
2087,2016-03-02,Brazil,1,New Zealand,0,1,0,Brazil,New Zealand,1977,1846,131,-131
2088,2016-03-02,Austria,2,Republic of Ireland,0,2,0,Austria,Republic of Ireland,1730,1642,88,-88
2089,2016-03-02,Hungary,0,Italy,2,2,0,Italy,Hungary,1859,1558,301,-301
2090,2016-03-02,Wales,2,Finland,2,2,2,Wales,Finland,1611,1755,-144,144
2091,2016-03-02,Poland,1,Czech Republic,0,1,0,Poland,Czech Republic,1643,1641,2,-2
2092,2016-03-03,Germany,1,France,0,1,0,Germany,France,2104,2078,26,-26
2093,2016-03-03,USA,1,England,0,1,0,USA,England,2180,2041,139,-139
2094,2016-03-04,Tanzania,1,Zimbabwe,2,2,1,Zimbabwe,Tanzania,1208,939,269,-269
2095,2016-03-04,Albania,0,Ukraine,4,4,0,Ukraine,Albania,1758,1304,454,-454
